order_id,product_id,add_to_cart_order,reordered
34201,14947,4,1
34201,39275,5,1
34201,21137,6,1
34201,33731,7,1
34201,48679,8,1
34201,14678,9,1
34201,10574,10,1
34201,13838,11,1
34201,24082,12,1
34201,24964,13,1
34201,24009,14,1
34201,19046,15,1
34201,28267,16,1
34201,45535,17,1
34201,39619,18,1
34202,28427,1,1
34202,47141,2,1
34202,40968,3,1
34202,30535,4,0
34210,38558,1,0
34210,5015,2,0
34229,6104,1,1
34229,40545,2,1
34229,23315,3,1
34229,38815,4,0
34229,31801,5,0
34229,16185,6,1
34229,21903,7,1
34229,26209,8,1
34229,17224,9,0
34305,1099,1,1
34305,44487,2,1
34305,45769,3,1
34305,44410,4,1
34305,37131,5,1
34305,47050,6,1
34305,26583,7,1
34305,39527,8,1
34305,28703,9,1
34305,30958,10,1
34305,11154,11,1
34305,18414,12,1
34305,35762,13,1
34305,1578,14,1
34305,27104,15,1
34305,42486,16,1
34305,11383,17,1
34319,940,1,1
34319,45260,2,0
34319,44172,3,0
34319,17693,4,0
34346,3957,1,1
34346,20876,2,1
34346,24852,3,1
34346,9036,4,1
34346,18564,5,1
34346,48559,6,1
34346,26909,7,1
34346,3599,8,1
34346,8866,9,1
34346,27044,10,1
34346,32665,11,1
34366,13176,1,1
34366,27325,2,1
34366,2574,3,1
34366,28331,4,1
34366,19820,5,1
34366,10383,6,1
34366,6006,7,1
34366,30276,8,1
34366,49235,9,0
34402,30482,1,0
34402,4541,2,0
34402,10305,3,0
34402,32433,4,1
34402,12204,5,0
34402,4210,6,1
34402,49683,7,0
34439,638,1,1
34439,21403,2,1
34455,21667,1,1
34455,18411,2,1
34455,16791,3,0
34455,1787,4,0
34455,43127,5,0
34455,1689,6,1
34455,33845,7,0
34455,46811,8,0
34463,30668,1,0
34463,25138,2,1
34463,38456,3,0
34463,42306,4,0
34463,44417,5,0
34477,27845,1,1
34477,18594,2,0
34477,35108,3,0
34477,39619,4,0
34477,9366,5,1
34477,32018,6,0
34477,45495,7,0
34477,16981,8,0
34477,45045,9,0
34477,23025,10,0
34477,13846,11,1
34477,18370,12,0
34497,25783,1,0
34497,36978,2,0
34497,22571,3,0
34497,30506,4,0
34497,2717,5,0
34497,27275,6,0
34497,38341,7,0
34497,43889,8,0
34504,46906,1,1
34504,24852,2,1
34504,5479,3,1
34504,17706,4,1
34504,503,5,1
34504,7781,6,1
34504,21137,7,0
34504,21477,8,1
34504,16249,9,1
34504,2295,10,1
34504,8021,11,1
34504,27247,12,1
34527,8475,1,1
34527,29657,2,1
34527,24759,3,1
34527,35957,4,1
34527,48215,5,1
34527,17663,6,1
34527,19488,7,1
34527,46647,8,1
34527,49176,9,1
34527,12606,10,1
34527,325,11,1
34527,43409,12,1
34527,30183,13,1
34527,28466,14,0
34527,18988,15,0
34527,28730,16,0
34527,23763,17,0
34533,21267,1,1
34533,34358,2,1
34533,9339,3,1
34533,47630,4,1
34533,8955,5,0
34546,42719,1,0
34546,29334,2,0
34546,31553,3,0
34546,28985,4,0
34546,23178,5,0
34546,42265,6,0
34546,38510,7,0
34546,4920,8,0
34546,39928,9,0
34553,6623,1,0
34595,12333,1,1
34595,12817,2,1
34595,33840,3,1
34595,31764,4,1
34595,2304,5,1
34595,46666,6,1
34595,46138,7,1
34595,42811,8,1
34595,21293,9,0
34595,16920,10,1
34595,28571,11,0
34595,137,12,1
34595,49235,13,1
34595,3192,14,0
34595,29778,15,0
34595,11505,16,0
34595,22825,17,1
34595,20720,18,0
34600,25146,1,1
34600,46516,2,0
34603,41588,1,1
34603,28204,2,1
34603,26604,3,1
34603,39275,4,1
34603,46667,5,1
34603,8670,6,0
34603,42585,7,0
34603,37687,8,0
34603,38739,9,0
34603,5612,10,0
34603,21903,11,1
34603,24830,12,1
34603,49381,13,0
34616,29118,1,0
34616,35871,2,0
34616,33690,3,1
34616,1158,4,1
34616,23348,5,0
34616,45584,6,0
34616,1925,7,1
34616,2002,8,1
34616,27307,9,0
34647,34503,1,0
34647,31103,2,0
34647,40256,3,0
34647,15872,4,0
34647,28842,5,1
34647,42014,6,1
34647,8143,7,1
34680,24759,1,1
34680,18418,2,0
34680,41174,3,0
34680,519,4,0
34680,43154,5,0
34680,24186,6,0
34686,5390,1,0
34686,47156,2,0
34686,3481,3,0
34686,18963,4,1
34686,21938,5,1
34686,15290,6,0
34769,4472,1,1
34769,21387,2,0
34769,21137,3,0
34769,47209,4,1
34769,15290,5,0
34769,40604,6,0
34769,45066,7,0
34769,30489,8,1
34769,27344,9,0
34769,37687,10,0
34769,42265,11,0
34780,16759,1,1
34780,42736,2,0
34780,22935,3,1
34780,26666,4,0
34780,40516,5,1
34780,3594,6,1
34780,34126,7,0
34780,26604,8,1
34790,47766,1,1
34790,20114,2,1
34790,47626,3,1
34790,44142,4,1
34790,27323,5,1
34790,7969,6,1
34790,48183,7,1
34790,46031,8,1
34790,30584,9,1
34790,40236,10,1
34790,43631,11,1
34804,21137,1,1
34804,43086,2,0
34814,17461,1,0
34814,39844,2,1
34814,11140,3,1
34814,4799,4,0
34814,24852,5,1
34847,17569,1,1
34847,23288,2,1
34847,27817,3,1
34847,45445,4,1
34847,36361,5,1
34847,29126,6,1
34847,22395,7,0
34847,16521,8,0
34847,29307,9,0
34847,33438,10,0
34847,23569,11,0
34847,46720,12,1
34847,4605,13,0
34847,47144,14,1
34847,38647,15,0
34847,25330,16,1
34847,16617,17,0
34847,7916,18,0
34847,30391,19,1
34847,33647,20,1
34882,29252,1,0
34882,14252,2,1
34882,32403,3,1
34882,47357,4,1
34882,49139,5,1
34969,13176,1,0
34969,25330,2,1
34969,10752,3,1
34969,19057,4,0
34969,31486,5,1
34969,15269,6,1
34969,24810,7,1
34969,49668,8,0
34976,44085,1,1
34976,16797,2,1
34976,39275,3,1
34976,26604,4,1
34976,22963,5,1
34976,34127,6,1
34976,10132,7,1
34976,14893,8,1
34976,19517,9,1
34976,48370,10,1
34976,42356,11,1
34976,25985,12,0
34976,12481,13,1
34976,6193,14,0
34976,43279,15,0
34978,48679,1,0
34978,35140,2,1
34990,40939,1,0
34990,48193,2,0
34996,30391,1,1
34996,39877,2,1
34996,44359,3,0
34996,22825,4,0
34996,22849,5,0
34996,17704,6,1
34996,46667,7,0
34996,49383,8,0
34996,27521,9,1
34996,19057,10,0
34996,8277,11,0
35051,17804,1,0
35051,19678,2,0
35051,33000,3,0
35051,35108,4,0
35051,31562,5,0
35051,16525,6,0
35051,33884,7,0
35051,35855,8,0
35051,16609,9,0
35051,27086,10,0
35051,24830,11,0
35051,17221,12,0
35051,43234,13,0
35051,6765,14,0
35051,37966,15,0
35051,3550,16,0
35051,7746,17,0
35051,13212,18,0
35051,10699,19,0
35051,27231,20,0
35051,44912,21,0
35051,42736,22,0
35051,18531,23,0
35051,47630,24,0
35051,21137,25,0
35051,13984,26,0
35051,7500,27,0
35088,48933,1,1
35088,14947,2,0
35088,500,3,0
35088,31793,4,0
35127,13870,1,1
35127,46906,2,1
35127,42443,3,0
35127,39527,4,0
35127,39126,5,0
35127,35383,6,1
35127,16154,7,0
35127,16797,8,1
35127,2326,9,0
35127,43352,10,0
35141,13517,1,1
35141,5450,2,0
35141,48679,3,0
35141,4605,4,0
35141,14084,5,0
35141,26209,6,0
35141,28934,7,0
35141,41149,8,0
35141,28204,9,0
35141,24799,10,0
35141,7303,11,1
35178,24852,1,1
35178,41362,2,1
35178,26348,3,1
35178,15483,4,0
35178,18362,5,0
35196,8501,1,0
35196,45832,2,0
35196,2962,3,0
35196,26165,4,1
35211,17630,1,1
35211,29363,2,1
35211,49215,3,1
35211,4920,4,1
35211,41787,5,0
35211,28535,6,0
35211,23709,7,1
35211,9339,8,0
35211,28986,9,0
35211,22908,10,0
35221,11520,1,1
35221,45007,2,1
35221,1244,3,1
35221,5785,4,1
35221,47209,5,1
35221,37067,6,1
35221,36695,7,1
35221,2855,8,1
35221,11422,9,1
35221,42342,10,1
35221,17725,11,1
35221,48196,12,1
35221,7179,13,1
35235,7761,1,0
35235,41950,2,1
35235,21137,3,0
35235,13176,4,1
35235,30489,5,1
35235,3697,6,0
35235,2855,7,0
35235,43868,8,0
35235,42615,9,0
35235,10246,10,1
35235,43086,11,1
35309,22788,1,0
35309,7388,2,0
35309,4605,3,0
35314,4210,1,1
35314,27344,2,1
35314,27720,3,1
35314,25839,4,0
35314,31495,5,1
35314,17070,6,1
35376,39201,1,1
35376,37560,2,1
35376,45061,3,1
35376,25581,4,1
35376,35042,5,1
35376,3990,6,1
35376,12894,7,1
35376,11826,8,1
35376,27428,9,1
35376,32734,10,0
35376,13636,11,1
35376,41259,12,0
35376,29382,13,0
35376,22866,14,0
35376,41314,15,0
35376,29640,16,1
35391,27966,1,1
35391,31694,2,1
35391,38293,3,1
35391,30482,4,1
35391,36307,5,1
35391,27464,6,1
35422,46667,1,1
35422,26384,2,1
35422,48679,3,0
35422,47672,4,0
35422,2078,5,1
35422,42615,6,0
35422,31562,7,0
35422,24964,8,1
35422,1695,9,0
35422,9020,10,1
35422,34786,11,0
35422,7010,12,0
35422,35221,13,1
35452,10912,1,1
35452,13176,2,1
35469,24703,1,1
35469,36186,2,1
35469,38200,3,1
35469,47877,4,1
35469,46402,5,1
35469,48004,6,0
35469,14381,7,0
35469,12140,8,1
35469,4047,9,1
35469,45321,10,1
35469,33016,11,1
35469,11777,12,1
35469,22667,13,1
35469,18019,14,1
35469,9076,15,1
35469,45054,16,1
35469,24908,17,1
35469,10673,18,1
35469,47890,19,0
35469,6128,20,0
35469,15042,21,0
35469,23296,22,0
35469,33548,23,0
35469,4605,24,0
35469,2015,25,0
35469,28299,26,0
35469,40348,27,0
35469,10684,28,0
35469,26029,29,0
35469,6473,30,1
35469,44212,31,1
35469,18987,32,1
35469,35621,33,1
35469,2305,34,1
35469,19805,35,0
35469,17794,36,0
35469,8424,37,0
35469,34217,38,0
35469,45527,39,0
35512,14521,1,0
35512,43329,2,0
35512,35762,3,1
35512,29447,4,1
35512,9076,5,1
35512,35795,6,0
35512,5976,7,0
35563,21292,1,1
35563,12341,2,1
35563,13176,3,1
35583,11365,1,1
35583,47322,2,1
35583,32538,3,0
35583,40294,4,0
35624,24925,1,1
35624,15290,2,1
35624,10163,3,1
35624,49683,4,1
35624,40120,5,0
35630,39275,1,0
35630,21376,2,1
35630,9387,3,1
35644,21903,1,0
35644,19385,2,0
35644,9864,3,0
35644,28568,4,0
35644,25890,5,1
35644,12941,6,0
35644,47209,7,0
35644,45066,8,0
35644,41950,9,0
35644,35887,10,0
35644,49683,11,0
35644,40604,12,1
35644,38293,13,1
35657,7948,1,1
35657,14462,2,0
35657,30850,3,1
35657,37646,4,1
35657,45007,5,1
35657,17794,6,1
35657,42585,7,1
35673,32775,1,1
35673,41787,2,1
35673,5025,3,1
35673,12794,4,1
35673,35042,5,0
35673,38770,6,0
35673,7901,7,1
35673,18439,8,0
35673,39922,9,1
35673,11526,10,1
35673,27104,11,0
35673,15649,12,0
35673,13108,13,0
35673,41183,14,0
35673,9922,15,0
35673,5713,16,0
35707,42443,1,1
35707,45368,2,0
35707,16965,3,1
35707,34496,4,0
35709,13176,1,1
35709,21616,2,1
35709,33754,3,0
35709,26882,4,1
35709,6631,5,1
35754,25706,1,1
35754,37011,2,1
35754,3512,3,1
35754,22935,4,0
35754,42016,5,0
35754,21137,6,0
35754,43768,7,0
35754,5876,8,0
35754,18460,9,1
35754,41950,10,0
35754,9409,11,0
35754,34703,12,0
35754,38720,13,0
35768,36550,1,1
35768,33401,2,1
35768,21903,3,1
35768,8516,4,1
35768,34230,5,1
35768,39475,6,1
35824,10351,1,1
35824,28920,2,1
35824,17526,3,1
35824,21709,4,1
35824,17471,5,1
35824,8693,6,1
35824,33575,7,0
35824,21376,8,0
35824,11512,9,1
35824,9036,10,1
35824,14126,11,1
35824,38944,12,1
35824,18727,13,1
35824,39055,14,0
35824,45603,15,0
35824,2694,16,0
35824,2322,17,0
35864,2086,1,0
35864,25466,2,1
35864,8339,3,1
35864,3566,4,1
35864,26959,5,1
35864,35663,6,1
35864,21903,7,1
35864,46720,8,0
35864,20632,9,0
35864,41950,10,0
35949,3990,1,1
35949,2481,2,0
35949,13337,3,1
35949,17008,4,1
35949,45138,5,0
35949,36144,6,0
35949,19348,7,0
35949,1366,8,1
35949,13521,9,1
35949,32047,10,1
35949,19178,11,0
35949,31789,12,0
35949,35221,13,1
35949,28004,14,1
35949,1069,15,0
35986,10070,1,1
35986,30233,2,1
35986,13176,3,0
35986,21137,4,1
35986,27966,5,0
35986,43122,6,1
35986,36606,7,1
35986,32573,8,1
35986,18880,9,0
35986,32579,10,0
35986,365,11,1
35986,10673,12,1
35986,2536,13,1
35986,25138,14,1
35986,43121,15,1
35986,47759,16,1
35986,15416,17,0
35986,28412,18,0
35986,34126,19,0
35986,34450,20,0
35986,23165,21,0
35986,5240,22,0
35986,27156,23,1
35986,10819,24,0
35986,25931,25,0
35986,38777,26,0
35986,47209,27,1
35996,11758,1,0
35996,15028,2,0
35996,31275,3,0
35996,7632,4,0
35996,46609,5,0
35996,32691,6,0
35996,35986,7,0
35996,17747,8,0
36009,10749,1,1
36009,28849,2,1
36009,15392,3,1
36009,5024,4,1
36009,41544,5,1
36009,24852,6,1
36009,27845,7,1
36009,38739,8,1
36009,9444,9,1
36009,22035,10,1
36009,2452,11,1
36009,1891,12,1
36009,32139,13,1
36009,22825,14,1
36009,21137,15,1
36009,35108,16,1
36009,42828,17,1
36009,17030,18,1
36009,20345,19,1
36009,45965,20,1
36009,3142,21,1
36068,24852,1,1
36068,22089,2,1
36068,4957,3,1
36068,31869,4,1
36068,17191,5,1
36068,41665,6,0
36068,47626,7,1
36068,26209,8,1
36068,43961,9,0
36068,43086,10,0
36087,48264,1,0
36087,23734,2,0
36087,27360,3,0
36087,36086,4,0
36087,15100,5,0
36087,25423,6,0
36087,32638,7,0
36087,20898,8,0
36087,1511,9,1
36087,28634,10,1
36087,23646,11,1
36087,557,12,1
36087,15269,13,1
36148,24184,1,1
36148,47766,2,1
36148,24852,3,1
36148,20114,4,1
36148,5876,5,0
36148,8424,6,1
36148,21903,7,1
36148,46979,8,1
36148,44632,9,0
36148,12576,10,1
36148,21709,11,1
36148,28373,12,1
36148,12456,13,1
36148,5025,14,1
36148,45066,15,1
36148,28204,16,1
36148,16759,17,1
36154,33198,1,1
36154,13176,2,1
36154,26981,3,1
36154,19057,4,1
36154,5876,5,1
36154,19348,6,1
36170,432,1,1
36170,37465,2,1
36170,32872,3,1
36170,10493,4,1
36170,45260,5,1
36170,26124,6,1
36170,25232,7,0
36170,24053,8,1
36170,12312,9,0
36170,27138,10,0
36170,12087,11,0
36170,16797,12,0
36170,41355,13,0
36170,33043,14,0
36170,21376,15,0
36170,43631,16,0
36170,9203,17,0
36170,37141,18,0
36170,12888,19,0
36170,15070,20,0
36170,22247,21,0
36170,18210,22,0
36180,14112,1,0
36180,22281,2,0
36180,49683,3,1
36180,21903,4,1
36180,31683,5,0
36180,9421,6,0
36180,6871,7,0
36210,15655,1,0
36210,37276,2,0
36210,44987,3,0
36210,45194,4,0
36235,14927,1,0
36235,49520,2,1
36235,32211,3,1
36235,17338,4,0
36235,16965,5,0
36235,4957,6,1
36235,18523,7,1
36235,28132,8,1
36235,15153,9,1
36235,16797,10,1
36236,21903,1,1
36236,46979,2,1
36236,33754,3,0
36236,24852,4,1
36236,10132,5,1
36236,311,6,1
36273,37158,1,1
36273,8230,2,1
36273,42828,3,0
36282,3999,1,0
36282,24852,2,0
36282,5884,3,1
36282,6901,4,1
36282,10613,5,0
36282,4889,6,1
36282,27958,7,0
36282,43427,8,0
36282,29487,9,1
36282,22359,10,0
36282,23888,11,0
36282,1177,12,0
36282,6046,13,0
36282,11059,14,0
36282,23909,15,0
36282,44799,16,1
36313,24852,1,1
36313,11352,2,1
36313,8490,3,0
36313,6933,4,0
36313,26131,5,0
36313,47912,6,0
36313,27845,7,0
36313,16589,8,1
36313,45066,9,1
36333,27652,1,1
36336,18465,1,1
36336,47209,2,1
36336,22935,3,1
36336,33575,4,1
36336,21903,5,1
36336,24964,6,1
36336,45007,7,1
36336,29987,8,1
36336,43789,9,0
36336,28849,10,1
36336,4799,11,0
36336,40604,12,1
36336,21137,13,1
36336,39475,14,0
36390,5586,1,0
36390,12341,2,1
36390,9358,3,1
36390,39275,4,1
36408,21938,1,1
36408,34969,2,1
36408,34358,3,1
36408,26209,4,1
36408,48775,5,0
36408,48230,6,0
36408,33568,7,0
36408,40847,8,0
36436,26405,1,1
36436,35886,2,1
36460,11759,1,1
36460,21572,2,1
36460,38775,3,1
36460,4724,4,0
36460,28371,5,1
36460,22362,6,0
36461,27323,1,1
36461,9065,2,1
36461,2450,3,1
36461,42450,4,1
36461,25407,5,0
36461,209,6,1
36461,12398,7,0
36461,48720,8,0
36461,17638,9,1
36461,34969,10,1
36461,40593,11,1
36461,31605,12,0
36461,23088,13,0
36462,22281,1,0
36462,8425,2,0
36462,2855,3,0
36462,36550,4,0
36462,27966,5,0
36462,29370,6,0
36487,48205,1,0
36487,10181,2,0
36522,48775,1,0
36522,45007,2,1
36522,17794,3,1
36522,4294,4,1
36522,21405,5,1
36522,18918,6,1
36522,27521,7,1
36522,19048,8,1
36522,46979,9,1
36522,26317,10,1
36522,3599,11,1
36522,34668,12,1
36522,22963,13,1
36522,27966,14,1
36522,24852,15,1
36522,29447,16,1
36522,21137,17,1
36522,8277,18,1
36522,35132,19,1
36529,781,1,1
36529,10831,2,1
36529,47766,3,1
36529,10132,4,1
36529,43961,5,1
36529,24852,6,1
36529,39180,7,1
36529,6656,8,1
36529,32655,9,1
36529,39699,10,1
36529,46723,11,1
36529,18224,12,1
36529,4372,13,1
36529,17284,14,1
36529,27104,15,1
36529,19057,16,1
36529,8277,17,1
36529,10385,18,0
36529,43122,19,1
36529,27925,20,1
36529,21137,21,1
36529,18072,22,1
36529,33120,23,1
36529,25588,24,1
36529,37524,25,1
36529,40604,26,1
36529,44910,27,1
36529,39040,28,1
36529,25898,29,1
36529,16616,30,0
36529,16589,31,1
36529,33401,32,1
36529,8728,33,1
36529,45447,34,0
36529,10199,35,0
36536,12782,1,1
36536,14992,2,1
36536,8424,3,1
36536,28204,4,1
36536,14086,5,1
36536,18987,6,1
36536,32115,7,1
36536,17008,8,1
36536,31343,9,1
36536,5025,10,0
36536,16237,11,0
36536,5077,12,1
36536,37145,13,0
36536,31355,14,0
36537,28373,1,1
36537,43789,2,1
36537,23854,3,1
36537,21543,4,1
36537,41593,5,1
36537,46654,6,1
36537,39275,7,0
36537,47766,8,1
36537,29127,9,1
36580,42736,1,1
36580,17835,2,1
36580,16057,3,1
36580,30183,4,1
36580,8475,5,1
36580,16518,6,1
36580,1774,7,1
36580,12276,8,0
36580,46593,9,0
36580,40925,10,1
36580,32211,11,1
36580,16953,12,1
36580,39527,13,1
36580,4210,14,1
36580,32331,15,1
36580,4534,16,1
36580,11392,17,0
36580,16959,18,0
36580,6899,19,0
36580,35898,20,0
36580,24852,21,1
36580,35058,22,1
36580,26193,23,0
36580,148,24,1
36580,32518,25,0
36580,12962,26,1
36580,31269,27,0
36580,43122,28,0
36580,28379,29,0
36580,43772,30,0
36580,32141,31,0
36580,40997,32,1
36642,24427,1,1
36642,12894,2,1
36642,15650,3,1
36642,36316,4,1
36642,39041,5,1
36642,24004,6,1
36642,17621,7,0
36642,11488,8,1
36642,35004,9,1
36642,35688,10,0
36642,14869,11,1
36642,21936,12,1
36642,16720,13,1
36642,38596,14,0
36642,32573,15,1
36642,34862,16,0
36642,45787,17,0
36665,2943,1,1
36665,31371,2,1
36665,6377,3,1
36665,46206,4,1
36665,9869,5,1
36665,44987,6,1
36665,7175,7,1
36665,36639,8,1
36665,25272,9,1
36665,43122,10,0
36665,260,11,0
36665,32177,12,0
36665,8518,13,0
36665,9839,14,0
36665,3464,15,1
36665,12357,16,0
36665,21288,17,0
36665,41787,18,1
36759,1203,1,1
36759,16479,2,1
36759,5077,3,1
36759,19057,4,1
36759,35914,5,1
36759,45013,6,0
36804,4605,1,0
36804,21137,2,1
36804,5918,3,0
36804,11520,4,0
36804,4138,5,0
36804,26746,6,0
36804,49098,7,0
36804,9076,8,1
36804,3952,9,1
36804,47630,10,0
36804,37646,11,0
36804,20842,12,1
36804,30949,13,0
36804,7781,14,0
36804,49235,15,0
36804,432,16,0
36804,24235,17,0
36804,6221,18,0
36804,9515,19,0
36804,20327,20,0
36804,40310,21,0
36804,10132,22,0
36804,29852,23,0
36805,21137,1,1
36805,27845,2,1
36805,35561,3,1
36805,18615,4,1
36838,25720,1,1
36838,41149,2,1
36838,43352,3,1
36838,24852,4,1
36838,5450,5,1
36838,20542,6,1
36838,8955,7,1
36838,35652,8,1
36838,8526,9,1
36838,14462,10,1
36838,44661,11,1
36838,31717,12,0
36838,26209,13,0
36838,30391,14,0
36838,25931,15,1
36838,9092,16,0
36838,37983,17,1
36849,21288,1,1
36849,26369,2,0
36849,44142,3,1
36849,28842,4,0
36849,26209,5,0
36849,47672,6,0
36849,43279,7,0
36849,36624,8,1
36849,33548,9,0
36849,48626,10,0
36849,38241,11,0
36849,11461,12,0
36849,31618,13,0
36849,46435,14,1
36849,47209,15,0
36849,13740,16,0
36849,34262,17,0
36849,21903,18,1
36849,45123,19,0
36849,40332,20,1
36849,30007,21,0
36849,24852,22,1
36849,9076,23,1
36849,30668,24,0
36849,42606,25,1
36859,20656,1,0
36859,2086,2,0
36859,44643,3,1
36859,20925,4,0
36859,27544,5,1
36901,7116,1,1
36901,2745,2,1
36901,13083,3,1
36901,13637,4,1
36901,49615,5,1
36901,22062,6,1
36901,34222,7,1
36901,27179,8,1
36901,27776,9,0
36901,15363,10,1
36901,8536,11,1
36901,8584,12,1
36901,26509,13,1
36913,4472,1,1
36913,24852,2,1
36927,20383,1,0
36927,46321,2,1
36927,24561,3,1
36927,33407,4,0
36927,22963,5,1
36927,36735,6,0
36927,16797,7,0
36927,260,8,1
36927,31257,9,0
36927,13829,10,0
36927,39055,11,0
36987,18224,1,1
36987,28465,2,1
36987,8309,3,1
36987,31557,4,0
36987,26283,5,0
36987,49683,6,1
36987,17794,7,1
36987,21903,8,0
36987,44142,9,1
36987,24184,10,0
36987,6615,11,1
36987,19938,12,0
36987,39216,13,0
37007,44318,1,1
37007,30659,2,1
37007,45896,3,1
37007,18871,4,1
37007,41680,5,1
37007,27246,6,1
37007,24425,7,1
37007,13194,8,1
37007,16696,9,1
37014,14084,1,1
37014,25931,2,1
37014,19057,3,1
37014,46206,4,1
37014,24363,5,0
37014,36406,6,0
37014,32652,7,0
37014,1891,8,1
37014,16864,9,0
37014,47626,10,0
37014,38739,11,1
37084,18465,1,0
37084,1490,2,1
37084,44987,3,0
37107,27156,1,0
37107,47766,2,0
37107,11520,3,0
37107,2295,4,1
37107,15290,5,0
37107,46696,6,0
37168,23405,1,1
37168,27966,2,1
37168,16799,3,1
37168,39275,4,1
37168,38371,5,1
37168,28427,6,1
37168,9196,7,1
37168,36372,8,1
37180,25659,1,0
37180,4210,2,1
37180,7054,3,1
37180,13176,4,1
37180,9076,5,1
37180,28553,6,1
37180,42585,7,1
37180,32747,8,1
37180,27744,9,1
37180,14650,10,1
37180,12797,11,1
37180,48094,12,1
37180,14197,13,0
37180,27156,14,0
37186,13176,1,1
37186,6184,2,1
37186,19828,3,1
37186,15541,4,1
37222,32650,1,0
37222,9556,2,0
37222,24864,3,0
37222,36956,4,1
37222,17615,5,0
37222,40386,6,0
37233,44953,1,1
37233,42585,2,1
37233,41588,3,0
37233,19775,4,0
37233,39544,5,0
37233,29291,6,0
37233,34034,7,1
37233,39619,8,0
37233,31927,9,0
37233,25171,10,1
37233,9203,11,0
37233,38452,12,1
37233,27267,13,0
37272,42342,1,1
37272,4942,2,1
37284,4075,1,1
37284,41148,2,1
37284,30162,3,1
37284,26785,4,0
37284,19691,5,0
37284,17966,6,1
37284,10106,7,1
37287,47966,1,1
37287,31866,2,1
37287,37646,3,1
37287,24852,4,0
37287,29345,5,1
37287,1219,6,0
37287,31264,7,1
37287,4985,8,0
37344,41259,1,0
37344,40836,2,0
37344,6825,3,0
37344,30122,4,0
37344,42438,5,0
37344,5876,6,1
37344,42450,7,0
37344,35469,8,0
37344,23111,9,0
37344,2887,10,0
37344,27256,11,0
37344,11024,12,0
37344,36002,13,0
37344,21295,14,0
37344,2078,15,0
37344,33000,16,0
37344,31869,17,0
37344,31717,18,1
37344,14727,19,0
37344,6721,20,0
37344,19775,21,0
37344,16616,22,0
37345,26566,1,1
37345,31154,2,1
37345,29020,3,1
37345,35419,4,0
37346,13855,1,0
37346,45196,2,0
37346,27629,3,0
37346,10255,4,1
37346,15544,5,0
37346,46697,6,0
37346,47282,7,1
37346,23313,8,0
37346,35507,9,1
37346,43556,10,0
37346,13020,11,0
37346,6000,12,0
37346,8501,13,0
37346,8109,14,0
37346,3318,15,0
37367,196,1,1
37367,40939,2,1
37367,22362,3,1
37367,5028,4,0
37367,6510,5,0
37367,48812,6,0
37371,10504,1,0
37371,34358,2,0
37371,15261,3,0
37371,22825,4,0
37371,13176,5,0
37371,260,6,0
37371,5769,7,0
37371,32369,8,0
37394,196,1,1
37394,7146,2,0
37394,12341,3,1
37403,13176,1,1
37403,31890,2,0
37403,34590,3,1
37403,21903,4,1
37451,11777,1,1
37451,46620,2,0
37451,22491,3,0
37451,6268,4,1
37451,3843,5,1
37456,39441,1,1
37456,36144,2,0
37456,19468,3,1
37456,31872,4,0
37456,39877,5,1
37509,38672,1,1
37509,49228,2,0
37509,12595,3,1
37509,35956,4,0
37509,30744,5,0
37509,14634,6,0
37509,35957,7,0
37509,18432,8,0
37563,20590,1,0
37563,44152,2,0
37563,28157,3,1
37563,28289,4,0
37563,22124,5,1
37563,9163,6,0
37563,3675,7,0
37563,23412,8,0
37571,14870,1,1
37571,9387,2,1
37571,20842,3,0
37571,40001,4,0
37571,11937,5,0
37571,24852,6,1
37571,6631,7,0
37571,31343,8,0
37571,31678,9,0
37571,7963,10,0
37571,20738,11,0
37571,40593,12,0
37571,8239,13,0
37571,7175,14,0
37571,18891,15,1
37571,33120,16,1
37571,16083,17,0
37571,42536,18,0
37581,38689,1,1
37581,10749,2,1
37581,46755,3,0
37634,3305,1,0
37634,2154,2,0
37634,2763,3,0
37634,32839,4,0
37634,17794,5,0
37634,23165,6,1
37634,47209,7,1
37634,45007,8,1
37634,22031,9,0
37634,160,10,0
37634,14891,11,1
37634,48679,12,0
37714,29487,1,1
37714,38357,2,1
37714,4605,3,1
37714,24852,4,0
37714,4562,5,1
37714,26209,6,1
37714,45296,7,1
37714,41273,8,1
37714,1396,9,1
37714,47890,10,1
37714,8204,11,1
37714,790,12,1
37714,20685,13,1
37714,17863,14,1
37714,25591,15,1
37714,47626,16,1
37714,48805,17,0
37714,23909,18,0
37714,5985,19,1
37714,27771,20,0
37714,34487,21,1
37737,27762,1,1
37737,24838,2,0
37737,19677,3,0
37737,40211,4,0
37743,36316,1,1
37743,49520,2,1
37743,15178,3,1
37743,33439,4,0
37743,21360,5,0
37743,3705,6,0
37743,2495,7,0
37755,47209,1,1
37755,33736,2,1
37755,14642,3,1
37755,44359,4,0
37755,24179,5,0
37755,12254,6,0
37755,30776,7,1
37767,39470,1,1
37767,3007,2,0
37767,19057,3,1
37767,13176,4,1
37767,8986,5,1
37767,13702,6,1
37767,10337,7,1
37767,37220,8,1
37767,41198,9,1
37767,1994,10,1
37767,31242,11,1
37767,18465,12,1
37788,37710,1,1
37796,30353,1,1
37796,43504,2,1
37796,35221,3,1
37796,44632,4,1
37796,31640,5,1
37796,18709,6,0
37796,34156,7,0
37796,14874,8,1
37796,2350,9,1
37796,33000,10,1
37796,20512,11,1
37796,1940,12,1
